ต้องเช็ค,รุ่น,หมวด,ชื่อรายการ,รหัส (คิดราคา),รหัสอื่นตามสี,ราคา/หน่วย,หน่วย,จำนวน,ยอดเงิน,ขนาดที่ใช้คิด,รหัส (ใบตัด),จำนวนในใบตัด,หน่วยในใบตัด,ตรงกันไหม,ไฟล์ตัดประกอบ
✓ ผ่าน,กลาสเฮ้าส์หลายด้าน,อลูมิเนียม,แป 1×1½ (ยาว 94.6 ซม.) + แป 1×1½ (ยาว 84.6 ซม.),"กล่อง 1""x1.5""",,395,เส้น,58,3950,400×200 1 บาน · กลาสเฮ้าส์หลายด้าน,"กล่อง 1""X1.5""",58,ชิ้น,ตรง,ใบตัด: glasshouse_multi
⚪ ดูเฉย ๆ,กลาสเฮ้าส์หลายด้าน,อุปกรณ์/สิ้นเปลือง,แผ่นไวนิล (ทุกด้าน),,,1848,แผ่น,8,14784,400×200 1 บาน · กลาสเฮ้าส์หลายด้าน,,,,ใบตัดไม่ลงประเภทนี้,ใบตัด: glasshouse_multi
⚪ ดูเฉย ๆ,กลาสเฮ้าส์หลายด้าน,อุปกรณ์/สิ้นเปลือง,ฝาครอบไวนิล (ทุกด้าน),,,245,เส้น,8,1960,400×200 1 บาน · กลาสเฮ้าส์หลายด้าน,,,,ใบตัดไม่ลงประเภทนี้,ใบตัด: glasshouse_multi
⚪ ดูเฉย ๆ,กลาสเฮ้าส์หลายด้าน,อุปกรณ์/สิ้นเปลือง,รางน้ำอลู (ทุกด้าน),,,2273,เส้น,2,4546,400×200 1 บาน · กลาสเฮ้าส์หลายด้าน,,,,ใบตัดไม่ลงประเภทนี้,ใบตัด: glasshouse_multi
✓ ผ่าน,กลาสเฮ้าส์ (เพิงตรง),อลูมิเนียม,จันทันรัดรอบ 4×4 หน้า-หลัง (ยาว 400 ซม.) + จันทันรัดรอบ 4×4 ข้าง (สโลป) (ยาว 301.5 ซม.) + เสา 4×4 (ฝั่งต่ำ/หน้า) (ยาว 240 ซม.),"กล่อง 4""x4""",,2208,เส้น,6,11040,400×300 1 บาน · กลาสเฮ้าส์,"กล่อง 4""X4""",6,ชิ้น,ตรง,ใบตัด: glasshouse
✓ ผ่าน,กลาสเฮ้าส์ (เพิงตรง),อลูมิเนียม,จันทันซอย 1.6×4 (ตัวใน) (ยาว 301.5 ซม.) + กล่อง 1.6×4 ตั้ง (ฝั่งสูง/บ้าน) (ยาว 270 ซม.),"กล่อง 1.6""x4""",,1220,เส้น,5,4880,400×300 1 บาน · กลาสเฮ้าส์,"กล่อง 1.6""X4""",5,ชิ้น,ตรง,ใบตัด: glasshouse
✓ ผ่าน,กลาสเฮ้าส์ (เพิงตรง),อลูมิเนียม,แป 1×1½ (ยาว 94.4 ซม.),"กล่อง 1""x1.5""",,395,เส้น,56,3950,400×300 1 บาน · กลาสเฮ้าส์,"กล่อง 1""X1.5""",56,ชิ้น,ตรง,ใบตัด: glasshouse
⚪ ดูเฉย ๆ,กลาสเฮ้าส์ (เพิงตรง),อุปกรณ์/สิ้นเปลือง,รางน้ำอลู ขอบต่ำ (ยาวเท่าความกว้าง),,,2273,เส้น,1,2273,400×300 1 บาน · กลาสเฮ้าส์,,,,ใบตัดไม่ลงประเภทนี้,ใบตัด: glasshouse
⚪ ดูเฉย ๆ,กลาสเฮ้าส์ (เพิงตรง),อุปกรณ์/สิ้นเปลือง,แผ่นไวนิล,,,1848,แผ่น,8,14784,400×300 1 บาน · กลาสเฮ้าส์,,,,ใบตัดไม่ลงประเภทนี้,ใบตัด: glasshouse
⚪ ดูเฉย ๆ,กลาสเฮ้าส์ (เพิงตรง),อุปกรณ์/สิ้นเปลือง,ฝาครอบไวนิล,,,245,เส้น,8,1960,400×300 1 บาน · กลาสเฮ้าส์,,,,ใบตัดไม่ลงประเภทนี้,ใบตัด: glasshouse
✓ ผ่าน,จั่วหลายด้าน,อลูมิเนียม,จันทัน (×2 สโลป) (ยาว 239.8 ซม.) + สัน/อกไก่ 4×4 (ต่อเนื่องทั้งหลัง) (ยาว 344.9 ซม.) + คานตัวT คานนอน 4×4 (ยาว 379.6 ซม.) + คานตัวT เสาตั้ง 4×4 (ยาว 139.8 ซม.),"กล่อง 4""x4""",,2208,เส้น,28,39744,400×200 1 บาน · จั่วหลายด้าน,"กล่อง 4""X4""",28,ชิ้น,ตรง,ใบตัด: gable_multi
✓ ผ่าน,จั่วหลายด้าน,อลูมิเนียม,จันทัน (×2 สโลป) (ยาว 239.8 ซม.) + จันทัน (×2 สโลป) (ยาว 114.8 ซม.) + ตะเข้-2 (×2 สโลป) (ยาว 320.2 ซม.),"กล่อง 1.6""x4""",,1220,เส้น,20,12200,400×200 1 บาน · จั่วหลายด้าน,"กล่อง 1.6""X4""",20,ชิ้น,ตรง,ใบตัด: gable_multi
✓ ผ่าน,จั่วหลายด้าน,อลูมิเนียม,แป 1×1½ (×2 สโลป) (ยาว 94.8 ซม.) + แป 1×1½ (×2 สโลป) (ยาว 94.6 ซม.),"กล่อง 1""x1.5""",,395,เส้น,172,11455,400×200 1 บาน · จั่วหลายด้าน,"กล่อง 1""X1.5""",172,ชิ้น,ตรง,ใบตัด: gable_multi
⚪ ดูเฉย ๆ,จั่วหลายด้าน,อุปกรณ์/สิ้นเปลือง,แผ่นไวนิล (ทุกด้าน),,,1848,แผ่น,44,81312,400×200 1 บาน · จั่วหลายด้าน,,,,ใบตัดไม่ลงประเภทนี้,ใบตัด: gable_multi
⚪ ดูเฉย ๆ,จั่วหลายด้าน,อุปกรณ์/สิ้นเปลือง,ฝาครอบไวนิล (ทุกด้าน),,,245,เส้น,44,10780,400×200 1 บาน · จั่วหลายด้าน,,,,ใบตัดไม่ลงประเภทนี้,ใบตัด: gable_multi
⚪ ดูเฉย ๆ,จั่วหลายด้าน,อุปกรณ์/สิ้นเปลือง,ราง/เชิงชาย (ทุกด้าน),,,2273,เส้น,2,4546,400×200 1 บาน · จั่วหลายด้าน,,,,ใบตัดไม่ลงประเภทนี้,ใบตัด: gable_multi
⚪ ยังตรวจไม่ได้,ฝ้ายิปซัม (ฉาบเรียบ ทาสีขาว),อุปกรณ์/สิ้นเปลือง,แผ่นยิปซัม 9มม. (1.2×2.4),,,284,แผ่น,12,3408,500×600 1 บาน · ไม่ใส่ฉนวน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ฝ้ายิปซัม (ฉาบเรียบ ทาสีขาว),อุปกรณ์/สิ้นเปลือง,โครงซีไลน์ (ฟิวริ่ง),,,50,เส้น,19,950,500×600 1 บาน · ไม่ใส่ฉนวน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ฝ้ายิปซัม (ฉาบเรียบ ทาสีขาว),อุปกรณ์/สิ้นเปลือง,โครงเคร่าหลัก (อาบ),,,50,เส้น,8,400,500×600 1 บาน · ไม่ใส่ฉนวน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ฝ้ายิปซัม (ฉาบเรียบ ทาสีขาว),อุปกรณ์/สิ้นเปลือง,ขาแขวน,,,50,เส้น,3,150,500×600 1 บาน · ไม่ใส่ฉนวน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ฝ้ายิปซัม (ฉาบเรียบ ทาสีขาว),อุปกรณ์/สิ้นเปลือง,สกรูยึดแผ่น,,,0.5,ตัว,450,225,500×600 1 บาน · ไม่ใส่ฉนวน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ฝ้ายิปซัม (ฉาบเรียบ ทาสีขาว),อุปกรณ์/สิ้นเปลือง,สกรูยึดโครง,,,0.5,ตัว,150,75,500×600 1 บาน · ไม่ใส่ฉนวน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ฝ้ายิปซัม (ฉาบเรียบ ทาสีขาว),อุปกรณ์/สิ้นเปลือง,ปูนฉาบรอยต่อ,,,240,ถุง,1,240,500×600 1 บาน · ไม่ใส่ฉนวน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ฝ้ายิปซัม (ฉาบเรียบ ทาสีขาว),อุปกรณ์/สิ้นเปลือง,เทป/ตาข่าย,,,70,ม้วน,1,70,500×600 1 บาน · ไม่ใส่ฉนวน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ฝ้ายิปซัม (ฉาบเรียบ ทาสีขาว),อุปกรณ์/สิ้นเปลือง,ฉากโอบ อลู 4หุน (เส้น 6ม.),,,70,เส้น,4,280,500×600 1 บาน · ไม่ใส่ฉนวน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ฝ้ายิปซัม (ฉาบเรียบ ทาสีขาว),อุปกรณ์/สิ้นเปลือง,ค่าแรง (ติดโครง+แผ่น+ฉาบ+ทาสี),,,280,ตร.ม.,30,8400,500×600 1 บาน · ไม่ใส่ฉนวน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ฝ้ายิปซัม (ฉาบเรียบ ทาสีขาว),อุปกรณ์/สิ้นเปลือง,"ฉนวน rockwool 3""",,,130,แผ่น,42,5460,"500×600 1 บาน · ใส่ฉนวน rockwool 3""",,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ผนังสมาร์ทบอร์ด 12มม. (2 หน้า),อุปกรณ์/สิ้นเปลือง,แผ่นสมาร์ทบอร์ด 12มม. (2 หน้า),,,500,แผ่น,7,3500,"300×270 1 บาน · ใส่ฉนวน 3""",,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ผนังสมาร์ทบอร์ด 12มม. (2 หน้า),อุปกรณ์/สิ้นเปลือง,"โครงเหล็กกรอบ 1½×3"" (รอบ)",,,440,เส้น,2,880,"300×270 1 บาน · ใส่ฉนวน 3""",,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ผนังสมาร์ทบอร์ด 12มม. (2 หน้า),อุปกรณ์/สิ้นเปลือง,"ซีไลน์ 3"" เสาตั้ง (ดิ่ง) @0.60",,,62,เส้น,4,248,"300×270 1 บาน · ใส่ฉนวน 3""",,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ผนังสมาร์ทบอร์ด 12มม. (2 หน้า),อุปกรณ์/สิ้นเปลือง,"ซีไลน์ 3"" ถักนอน (ราบ) @0.40",,,62,เส้น,6,372,"300×270 1 บาน · ใส่ฉนวน 3""",,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ผนังสมาร์ทบอร์ด 12มม. (2 หน้า),อุปกรณ์/สิ้นเปลือง,"ฉนวน 3"" (60×120)",,,130,แผ่น,12,1560,"300×270 1 บาน · ใส่ฉนวน 3""",,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ผนังสมาร์ทบอร์ด 12มม. (2 หน้า),อุปกรณ์/สิ้นเปลือง,สกรูยึดแผ่น (2 หน้า),,,0.5,ตัว,243,121.5,"300×270 1 บาน · ใส่ฉนวน 3""",,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ผนังสมาร์ทบอร์ด 12มม. (2 หน้า),อุปกรณ์/สิ้นเปลือง,สกรูยึดโครง,,,0.5,ตัว,81,40.5,"300×270 1 บาน · ใส่ฉนวน 3""",,,,ยังไม่ผูกไฟล์,
