ต้องเช็ค,รุ่น,หมวด,ชื่อรายการ,รหัส (คิดราคา),รหัสอื่นตามสี,ราคา/หน่วย,หน่วย,จำนวน,ยอดเงิน,ขนาดที่ใช้คิด,รหัส (ใบตัด),จำนวนในใบตัด,หน่วยในใบตัด,ตรงกันไหม,ไฟล์ตัดประกอบ
— ไม่มีใบตัด,"ฝ้าระแนงอลู 1.6"" (โชว์ 1"" เว้น 2)",อุปกรณ์/สิ้นเปลือง,ส่วนลดปริมาณ 5% (พื้นที่ 12 ตร.ม.),,,-2400,,1,-2400,300×400 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ฝ้าไม้เทียม / ฝ้าอลู,อุปกรณ์/สิ้นเปลือง,เส้นฝ้า (ตามรุ่น),,,420,หน่วย,24,10080,300×400 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ฝ้าไม้เทียม / ฝ้าอลู,อุปกรณ์/สิ้นเปลือง,ขาจับฝ้า (ไม้ทิพย์),,,190,เส้น,12,2280,300×400 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ฝ้าไม้เทียม / ฝ้าอลู,อุปกรณ์/สิ้นเปลือง,ฉากเก็บขอบรอบ,,,70,เส้น,3,210,300×400 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ฝ้าไม้เทียม / ฝ้าอลู,อุปกรณ์/สิ้นเปลือง,โครงซีไลน์ (มาตรฐาน @1.2),,,50,เส้น,4,200,300×400 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ฝ้าไม้เทียม / ฝ้าอลู,อุปกรณ์/สิ้นเปลือง,ค่าแรง (ผลิต+ติดตั้ง),,,352,ตร.ม.,12,4224,300×400 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,มุ้งเฟรมเล็ก,อุปกรณ์/สิ้นเปลือง,เสา (เส้น 6ม.),,,625,เส้น,3,1875,600×300 3 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,มุ้งเฟรมเล็ก,อุปกรณ์/สิ้นเปลือง,ขวาง (เส้น 6ม.),,,625,เส้น,2,1250,600×300 3 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,มุ้งเฟรมเล็ก,อุปกรณ์/สิ้นเปลือง,ยางอัด (ม.),,,5,ม.,30,150,600×300 3 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,มุ้งเฟรมเล็ก,อุปกรณ์/สิ้นเปลือง,ผ้ามุ้ง ไฟเบอร์,,,23,ตร.ม.,18,414,600×300 3 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,มุ้งเฟรมใหญ่,อุปกรณ์/สิ้นเปลือง,เสากุญแจบาน 20051 (เส้น 6ม.),JR00256,,885,เส้น,3,2655,600×300 3 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,มุ้งเฟรมใหญ่,อุปกรณ์/สิ้นเปลือง,ขวาง 20051 (เส้น 6ม.),,,885,เส้น,2,1770,600×300 3 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,มุ้งเฟรมใหญ่,อุปกรณ์/สิ้นเปลือง,ยางอัด (ม.),,,5,ม.,30,150,600×300 3 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,มุ้งเฟรมใหญ่,อุปกรณ์/สิ้นเปลือง,ผ้ามุ้ง ไฟเบอร์,,,23,ตร.ม.,18,414,600×300 3 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,มุ้งจีบ / ม้วน / รังผึ้ง,อุปกรณ์/สิ้นเปลือง,มุ้งจีบ / ม้วน / รังผึ้ง มุ้งจีบ,,,1179,ตร.ม.,4.8,5659.2,200×240 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ตู้อลูมิเนียม,อุปกรณ์/สิ้นเปลือง,บานหน้า Future Tech · เลื่อน · สีดำ · 2 บาน,,,6610,บาน,2,13220,120×240 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ตู้อลูมิเนียม,อุปกรณ์/สิ้นเปลือง,ผนังตู้ ซ้าย (อลูทึบ),,,1383,ตร.ม.,1.44,1991.52,120×240 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ตู้อลูมิเนียม,อุปกรณ์/สิ้นเปลือง,ผนังตู้ ขวา (อลูทึบ),,,1383,ตร.ม.,1.44,1991.52,120×240 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ตู้อลูมิเนียม,อุปกรณ์/สิ้นเปลือง,ชั้นวาง อลู 6 ชั้น (ลึก 0.6×กว้าง 1.2 ม.),,,1416,ตร.ม.,4.32,6117.12,120×240 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ฝาตู้ Future Tech (เฉพาะบานหน้า),กระจก,กระจก ใส 5มม.,,,205,ตร.ม.,2.88,590.4,120×240 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ฝาตู้ Future Tech (เฉพาะบานหน้า),อุปกรณ์/สิ้นเปลือง,เฟรม (บน+ล่าง+ข้าง) อบขาว/ดำ,JR00245,,975,เส้น6ม,1.2,1170,120×240 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ฝาตู้ Future Tech (เฉพาะบานหน้า),อุปกรณ์/สิ้นเปลือง,เสามือจับ อบขาว/ดำ,JR00230,,1500,เส้น6ม,0.8,1200,120×240 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ฝาตู้ Future Tech (เฉพาะบานหน้า),อุปกรณ์/สิ้นเปลือง,ฉากประกอบมุม,JR00200,,12,ชิ้น,8,96,120×240 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ฝาตู้ Future Tech (เฉพาะบานหน้า),อุปกรณ์/สิ้นเปลือง,สกรู (8/บาน),JR00224,,0.5,ตัว,16,8,120×240 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ฝาตู้ Future Tech (เฉพาะบานหน้า),อุปกรณ์/สิ้นเปลือง,ชุดล้อ (4ล้อ),JR00214,,100,ชุด,2,200,120×240 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ฝาตู้ Future Tech (เฉพาะบานหน้า),อุปกรณ์/สิ้นเปลือง,รางยู,JR00270,,180,เส้น6ม,0.4,72,120×240 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ฝาตู้ Future Tech (เฉพาะบานหน้า),อุปกรณ์/สิ้นเปลือง,ค่ากรีดราง,JR00202,,800,ม.,2.4,1920,120×240 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ฝาตู้ Future Tech (เฉพาะบานหน้า),อุปกรณ์/สิ้นเปลือง,ค่าแรง (ผลิต+ติดตั้ง),,,87.5,ชม.,24,2100,120×240 2 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่ต้องทำ,ฝาตู้ Future Tech (เฉพาะบานหน้า),อุปกรณ์ (ไม่ได้ใช้),เฟรม (บน+ล่าง+ข้าง) สีชุบ,JR00193,,875,เส้น6ม,0,0,120×240 2 บาน,,,,ไม่ได้ใช้ที่ขนาดนี้,
— ไม่ต้องทำ,ฝาตู้ Future Tech (เฉพาะบานหน้า),อุปกรณ์ (ไม่ได้ใช้),เสามือจับ สีชุบ,JR00199,,1015,เส้น6ม,0,0,120×240 2 บาน,,,,ไม่ได้ใช้ที่ขนาดนี้,
— ไม่มีใบตัด,ห้องอาบน้ำ Shower (กระจกเทมเปอร์),กระจก,กระจก เทมเปอร์ใส 10มม.,,,695,ตร.ม.,1.2,834,60×200 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ห้องอาบน้ำ Shower (กระจกเทมเปอร์),อุปกรณ์/สิ้นเปลือง,ยูจับกระจก,JR00275,,200,ตัว,4,800,60×200 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ห้องอาบน้ำ Shower (กระจกเทมเปอร์),อุปกรณ์/สิ้นเปลือง,บานพับสแตนเลส,JR00248,,1450,ตัว,2,2900,60×200 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ห้องอาบน้ำ Shower (กระจกเทมเปอร์),อุปกรณ์/สิ้นเปลือง,ยางปิดหน้าบาน,JR00238,,150,เส้น,1,150,60×200 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ห้องอาบน้ำ Shower (กระจกเทมเปอร์),อุปกรณ์/สิ้นเปลือง,มือจับสแตนเลส,JR00274,,1500,ตัว,1,1500,60×200 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ห้องอาบน้ำ Shower (กระจกเทมเปอร์),อุปกรณ์/สิ้นเปลือง,ค่าแรงติดตั้ง,,,87.5,ชม.,6,525,60×200 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่ต้องทำ,ห้องอาบน้ำ Shower (กระจกเทมเปอร์),อุปกรณ์ (ไม่ได้ใช้),ราวสแตนเลสกลม,JR00272,,430,เส้น6ม,0,0,60×200 1 บาน,,,,ไม่ได้ใช้ที่ขนาดนี้,
— ไม่ต้องทำ,ห้องอาบน้ำ Shower (กระจกเทมเปอร์),อุปกรณ์ (ไม่ได้ใช้),ตัวจับกระจกคู่ราว,JR00225,,175,ตัว,0,0,60×200 1 บาน,,,,ไม่ได้ใช้ที่ขนาดนี้,
— ไม่ต้องทำ,ห้องอาบน้ำ Shower (กระจกเทมเปอร์),อุปกรณ์ (ไม่ได้ใช้),รางสแตนเลสเลื่อน,JR00194,,3500,เส้น6ม,0,0,60×200 1 บาน,,,,ไม่ได้ใช้ที่ขนาดนี้,
— ไม่ต้องทำ,ห้องอาบน้ำ Shower (กระจกเทมเปอร์),อุปกรณ์ (ไม่ได้ใช้),ยู5หุนอลู (รอบแผ่น),JR00210,,200,เส้น6ม,0,0,60×200 1 บาน,,,,ไม่ได้ใช้ที่ขนาดนี้,
— ไม่มีใบตัด,บานเปลือย (ติดตาย/สวิง/เลื่อน),กระจก,กระจก เทมเปอร์ 10มม.,,,848,ตร.ม.,2.2,1865.6,100×220 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,บานเปลือย (ติดตาย/สวิง/เลื่อน),อุปกรณ์/สิ้นเปลือง,โช้ค+จุดหมุน (สวิง),JR00223,,2330,ชุด,1,2330,100×220 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,บานเปลือย (ติดตาย/สวิง/เลื่อน),อุปกรณ์/สิ้นเปลือง,มือจับ,JR00251,,1500,ตัว,1,1500,100×220 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,บานเปลือย (ติดตาย/สวิง/เลื่อน),อุปกรณ์/สิ้นเปลือง,ล็อค,JR00231,,1200,ชุด,1,1200,100×220 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่ต้องทำ,บานเปลือย (ติดตาย/สวิง/เลื่อน),อุปกรณ์ (ไม่ได้ใช้),ชุดล้อ+ราง (เลื่อน),JR00201,,3600,ชุด,0,0,100×220 1 บาน,,,,ไม่ได้ใช้ที่ขนาดนี้,
— ไม่มีใบตัด,บานหมุน (Pivot),อลูมิเนียม,วงกบ 3 ด้าน F7859,F7859,,1049.1,เส้น,1,1049.1,150×200 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,บานหมุน (Pivot),อลูมิเนียม,ธรณี F7938B,F7938B,,1530,เส้น,1,1530,150×200 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,บานหมุน (Pivot),อลูมิเนียม,ตบธรณี F7960,F7960,,571.5,เส้น,1,571.5,150×200 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,บานหมุน (Pivot),อลูมิเนียม,กรอบประตู 7864,F7864,,1995,เส้น,1,3990,150×200 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,บานหมุน (Pivot),อลูมิเนียม,คิ้ว F7935,F7935,,453.3,เส้น,1,906.6,150×200 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,บานหมุน (Pivot),กระจก,กระจก เขียว 6มม.,,,264,ตร.ม.,3,792,150×200 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,บานหมุน (Pivot),อุปกรณ์/สิ้นเปลือง,จุดหมุน (2 ตัว/บาน),JR00269,,450,ชุด,2,900,150×200 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,บานหมุน (Pivot),อุปกรณ์/สิ้นเปลือง,มือจับ+ล็อค ใบหลัก,JR00233,,1045,ชุด,1,1045,150×200 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,บานหมุน (Pivot),อุปกรณ์/สิ้นเปลือง,น็อตเฟรม,JR00212,,1,ตัว,8,8,150×200 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,บานหมุน (Pivot),อุปกรณ์/สิ้นเปลือง,ยาง,JR00244,,11,ม.,7,77,150×200 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,บานหมุน (Pivot),อุปกรณ์/สิ้นเปลือง,ซิลิโคน,JR00504,,90,หลอด,2,180,150×200 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่ต้องทำ,บานหมุน (Pivot),อลูมิเนียม (ไม่ได้ใช้),เสริมใต้บาน F7863,F7863,,435,,0,0,150×200 1 บาน,,,,ไม่ได้ใช้ที่ขนาดนี้,
— ไม่ต้องทำ,บานหมุน (Pivot),อลูมิเนียม (ไม่ได้ใช้),เปิดกลาง F7945c,F7945C,,775,,0,0,150×200 1 บาน,,,,ไม่ได้ใช้ที่ขนาดนี้,
— ไม่ต้องทำ,บานหมุน (Pivot),อุปกรณ์ (ไม่ได้ใช้),ชุดกลอน ใบลอง,JR00195,,450,ชุด,0,0,150×200 1 บาน,,,,ไม่ได้ใช้ที่ขนาดนี้,
✓ ผ่าน,บานเฟี้ยมยก,อลูมิเนียม,F7968 เฟรมข้าง (เดิมเฟรมบน),F7968,,3262,เส้น,2,3262,200×120 2 บาน,F7968,2,ชิ้น,ตรง,JR_เฟี้ยมยก
✓ ผ่าน,บานเฟี้ยมยก,อลูมิเนียม,F7969 เฟรมล่าง,F7969,,1797.3,เส้น,1,1797.3,200×120 2 บาน,F7969,1,ชิ้น,ตรง,JR_เฟี้ยมยก
✓ ผ่าน,บานเฟี้ยมยก,อลูมิเนียม,F7970 เฟรมบน (เดิมเฟรมข้าง),F7970,,1106.5,เส้น,1,1106.5,200×120 2 บาน,F7970,1,ชิ้น,ตรง,JR_เฟี้ยมยก
✓ ผ่าน,บานเฟี้ยมยก,อลูมิเนียม,F7971 คิ้วเฟรมบน,F7971,,520,เส้น,1,520,200×120 2 บาน,F7971,1,ชิ้น,ตรง,JR_เฟี้ยมยก
✓ ผ่าน,บานเฟี้ยมยก,อลูมิเนียม,F7973 ตบปิดเฟรม ตั้ง (ข้าง) + F7973 ตบปิดเฟรม นอน (ล่าง),F7973,,239,เส้น,3,239,200×120 2 บาน,F7973,3,ชิ้น,ตรง,JR_เฟี้ยมยก
✓ ผ่าน,บานเฟี้ยมยก,อลูมิเนียม,F7972 กรอบบาน ตั้ง + F7972 กรอบบาน นอน,F7972,,1735,เส้น,8,3470,200×120 2 บาน,F7972,8,ชิ้น,ตรง,JR_เฟี้ยมยก
✓ ผ่าน,บานเฟี้ยมยก,อลูมิเนียม,F7935 คิ้วกระจก ตั้ง + F7935 คิ้วกระจก นอน,F7935,,453.3,เส้น,8,906.6,200×120 2 บาน,F7935,8,ชิ้น,ตรง,JR_เฟี้ยมยก
— ไม่ต้องทำ,บานเฟี้ยมยก,กระจก,กระจก เขียว 6มม.,,,264,ตร.ม.,1.5,395.49,200×120 2 บาน,,,,ใบตัดไม่มีรายการนี้,JR_เฟี้ยมยก
✓ ผ่าน,บานเฟี้ยมยก,อุปกรณ์/สิ้นเปลือง,HD-640 บานพับล้อบน,HD-640,,299,ตัว,1,299,200×120 2 บาน,HD-640,1,ตัว,ตรง,JR_เฟี้ยมยก
✓ ผ่าน,บานเฟี้ยมยก,อุปกรณ์/สิ้นเปลือง,HD-641 บานพับเฟี้ยม,HD-641,,72,ตัว,7,504,200×120 2 บาน,HD-641,7,ตัว,ตรง,JR_เฟี้ยมยก
✓ ผ่าน,บานเฟี้ยมยก,อุปกรณ์/สิ้นเปลือง,HD-642 บานพับมือจับ,HD-642,,109,ตัว,1,109,200×120 2 บาน,HD-642,1,ตัว,ตรง,JR_เฟี้ยมยก
✓ ผ่าน,บานเฟี้ยมยก,อุปกรณ์/สิ้นเปลือง,HD-643 บานพับไกด์ล่าง,HD-643,,199,ตัว,1,199,200×120 2 บาน,HD-643,1,ตัว,ตรง,JR_เฟี้ยมยก
✓ ผ่าน,บานเฟี้ยมยก,อุปกรณ์/สิ้นเปลือง,HD-474 มือจับกลอน,JR00213,,85,ตัว,1,85,200×120 2 บาน,JR00213,1,ตัว,ตรง,JR_เฟี้ยมยก
✓ ผ่าน,บานเฟี้ยมยก,อุปกรณ์/สิ้นเปลือง,HD-312 ตลับกลอนล็อค,HD-312,,88,ตัว,1,88,200×120 2 บาน,HD-312,1,ตัว,ตรง,JR_เฟี้ยมยก
✓ ผ่าน,บานเฟี้ยมยก,อุปกรณ์/สิ้นเปลือง,HD-1180 ก้านสไลด์,HD-1180,,73,ตัว,2,146,200×120 2 บาน,HD-1180,2,ตัว,ตรง,JR_เฟี้ยมยก
✓ ผ่าน,บานเฟี้ยมยก,อุปกรณ์/สิ้นเปลือง,HD-213 ฉากเข้ามุม,HD-213,,15,ตัว,8,120,200×120 2 บาน,HD-213,8,ตัว,ตรง,JR_เฟี้ยมยก
✓ ผ่าน,บานเฟี้ยมยก,อุปกรณ์/สิ้นเปลือง,HD-200 ฉากประคองมุม,HD-200,,1.5,ตัว,24,36,200×120 2 บาน,HD-200,24,ตัว,ตรง,JR_เฟี้ยมยก
✓ ผ่าน,บานเฟี้ยมยก,อุปกรณ์/สิ้นเปลือง,ยางอัด,JR00768,,8,ม.,8.7,69.6,200×120 2 บาน,JR00768,8.7,ม.,ตรง,JR_เฟี้ยมยก
✓ ผ่าน,บานเฟี้ยมยก,อุปกรณ์/สิ้นเปลือง,ยางรอง,JR00769,,8,ม.,8.7,69.6,200×120 2 บาน,JR00769,8.7,ม.,ตรง,JR_เฟี้ยมยก
✓ ผ่าน,บานเฟี้ยมยก,อุปกรณ์/สิ้นเปลือง,ยางลูกโป่ง 6mm,JR00770,,7,ม.,9.74,68.18,200×120 2 บาน,JR00770,9.74,ม.,ตรง,JR_เฟี้ยมยก
🔴 ต้องแก้,บานโซลิด,อลูมิเนียม,วงกบ 3 ด้าน F7859,F7859,,1049.1,เส้น,1,1049.1,150×200 1 บาน,F7859,3,ชิ้น,จำนวนต่าง,JR_บานโซลิด_3
✓ ผ่าน,บานโซลิด,อลูมิเนียม,ธรณี F7938B,F7938B,,1530,เส้น,1,1530,150×200 1 บาน,F7938B,1,ชิ้น,ตรง,JR_บานโซลิด_3
✓ ผ่าน,บานโซลิด,อลูมิเนียม,ตบธรณี F7960,F7960,,571.5,เส้น,1,571.5,150×200 1 บาน,F7960,1,ชิ้น,ตรง,JR_บานโซลิด_3
— ไม่ต้องทำ,บานโซลิด,อลูมิเนียม,กรอบประตู 7864,F7864,,1995,เส้น,1,3990,150×200 1 บาน,,,,ใบตัดไม่มีรายการนี้,JR_บานโซลิด_3
🔴 ต้องแก้,บานโซลิด,อลูมิเนียม,คิ้ว F7935,F7935,,453.3,เส้น,1,906.6,150×200 1 บาน,F7935,4,ชิ้น,จำนวนต่าง,JR_บานโซลิด_3
✓ ผ่าน,บานโซลิด,อุปกรณ์/สิ้นเปลือง,บานพับ hyda,JR00489,,117,ตัว,5,585,150×200 1 บาน,JR00489,5,ตัว,ตรง,JR_บานโซลิด_3
✓ ผ่าน,บานโซลิด,อุปกรณ์/สิ้นเปลือง,มือจับ ล็อค+กุญแจ (คิงโบ),JR00315,,330,ชุด,1,330,150×200 1 บาน,JR00315,1,ชุด,ตรง,JR_บานโซลิด_3
✓ ผ่าน,บานโซลิด,อุปกรณ์/สิ้นเปลือง,ตลับกุญแจไฮด้า,JR00551,,180,ตัว,1,180,150×200 1 บาน,JR00551,1,ตัว,ตรง,JR_บานโซลิด_3
✓ ผ่าน,บานโซลิด,อุปกรณ์/สิ้นเปลือง,ไส้กุญแจ,JR00499,,400,ตัว,1,400,150×200 1 บาน,JR00499,1,ตัว,ตรง,JR_บานโซลิด_3
✓ ผ่าน,บานโซลิด,อุปกรณ์/สิ้นเปลือง,แผ่นรับล็อค,JR00562,,62,ชุด,1,62,150×200 1 บาน,JR00562,1,ชุด,ตรง,JR_บานโซลิด_3
✓ ผ่าน,บานโซลิด,อุปกรณ์/สิ้นเปลือง,สปิงก็อท,JR00592,,29,ตัว,4,116,150×200 1 บาน,JR00592,4,ตัว,ตรง,JR_บานโซลิด_3
✓ ผ่าน,บานโซลิด,อุปกรณ์/สิ้นเปลือง,ฉากประคองมุม,JR00267,,1.5,ตัว,8,12,150×200 1 บาน,JR00267,8,ตัว,ตรง,JR_บานโซลิด_3
✓ ผ่าน,บานโซลิด,อุปกรณ์/สิ้นเปลือง,"น็อตเฟรม 1""",JR00864,,1,ตัว,8,8,150×200 1 บาน,JR00864,8,ตัว,ตรง,JR_บานโซลิด_3
— ไม่ต้องทำ,บานโซลิด,อุปกรณ์/สิ้นเปลือง,ลูกฟูก2ทาง 2 ฝั่ง,JR00249,,432,เส้น,10,4320,150×200 1 บาน,,,,ใบตัดไม่มีรายการนี้,JR_บานโซลิด_3
— ไม่ต้องทำ,บานโซลิด,อุปกรณ์/สิ้นเปลือง,เส้นคาดตาราง 2 ฝั่ง,JR00263,,140,เส้น,23,3220,150×200 1 บาน,,,,ใบตัดไม่มีรายการนี้,JR_บานโซลิด_3
🔴 ต้องแก้,บานโซลิด,อุปกรณ์/สิ้นเปลือง,ยางกรอบบาน + ยางวงกบ,JR00771,,11,ม.,13,143,150×200 1 บาน,JR00771,14,เมตร,จำนวนต่าง,JR_บานโซลิด_3
— ไม่ต้องทำ,บานโซลิด,อุปกรณ์/สิ้นเปลือง,ซิลิโคน,JR00504,,90,หลอด,2,180,150×200 1 บาน,,,,ใบตัดไม่มีรายการนี้,JR_บานโซลิด_3
🟠 ต้องเติม,บานโซลิด,มีแต่ในใบตัด (อลู),กรอบบานตั้ง 7864,7864,,,ชิ้น,,,150×200 1 บาน,7864,4,ชิ้น,คิดราคาไม่มีรายการนี้,JR_บานโซลิด_3
— ไม่ต้องทำ,บานโซลิด,อลูมิเนียม (ไม่ได้ใช้),เสริมใต้บาน F7863,F7863,,435,,0,0,150×200 1 บาน,,,,ไม่ได้ใช้ที่ขนาดนี้,JR_บานโซลิด_3
— ไม่ต้องทำ,บานโซลิด,อลูมิเนียม (ไม่ได้ใช้),เปิดกลาง F7945c,F7945C,,775,,0,0,150×200 1 บาน,,,,ไม่ได้ใช้ที่ขนาดนี้,JR_บานโซลิด_3
— ไม่ต้องทำ,บานโซลิด,อุปกรณ์ (ไม่ได้ใช้),ชุดกลอน ใบลอง,JR00195,,450,ชุด,0,0,150×200 1 บาน,,,,ไม่ได้ใช้ที่ขนาดนี้,JR_บานโซลิด_3
— ไม่มีใบตัด,บานสำเร็จ YKK,อุปกรณ์/สิ้นเปลือง,บานสำเร็จ YKK Ventilation,,,17500,ตร.ม.,2.4,42000,120×200 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ม่านซิป (Zip Screen กันลม),อุปกรณ์/สิ้นเปลือง,ผ้า+โครง Z100 · ผ้า 5 (7.2 ตร.ม.),,,1680,ตร.ม.,7.2,12096,300×240 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ม่านซิป (Zip Screen กันลม),อุปกรณ์/สิ้นเปลือง,มอเตอร์ Dooya AM45 (มาตรฐาน),,,3000,ชุด,1,3000,300×240 1 บาน,,,,ยังไม่ผูกไฟล์,
— ไม่มีใบตัด,ม่านซิป (Zip Screen กันลม),อุปกรณ์/สิ้นเปลือง,รีโมท 1 ตัว,,,300,ตัว,1,300,300×240 1 บาน,,,,ยังไม่ผูกไฟล์,
